,0
AS1_SLPAMSF,0.03315178
AS1_DRINK,0.03327477
AS1_AGE,0.033345874
AS1_EDUA,0.034760978
AS1_INCOME,0.034902208
AS1_SEX,0.036094267
HAS_HYPERLIPIDEMI,0.042477872
AS1_PHYACTH,0.04486048
AS1_TIED,0.047238838
AS1_HVSMAM,0.051627897
AS1_PHYACTM,0.06461353
AS1_HEALTH,0.104474224
AS1_SMOKEA,0.10543075
HAS_DIABETES,0.112921864
HAS_HYPERTENSION,0.22082467
