,0
AS1_DRINK,0.02675513
AS1_INCOME,0.029331887
AS1_EDUA,0.032463837
AS1_SEX,0.0345537
AS1_AGE,0.03511017
AS1_TIED,0.041477274
AS1_PHYACTH,0.04305919
HAS_HYPERLIPIDEMI,0.056280777
AS1_PHYACTM,0.058080267
AS1_HVSMAM,0.0584617
HAS_DIABETES,0.09865442
AS1_HEALTH,0.101377234
AS1_SMOKEA,0.1153998
HAS_HYPERTENSION,0.26899463
